MVP,MPG,TS%,ASTR,USG,ORR,DRR,REBR,PER,VA,EWA,PPG,ORPG,DRPG,REB,RPG,RP48,FGMPG,FGAPG,FGM,2P%,PPS,ADJFG%,FTMPG,FTAPG,FTM,FT%,3PMPG,3PAPG,3PTM,3P%,AST,APG,AP48M,AST/TO,STL,STPG,STP48M,ST/PF,BLK,BLKPG,BLKP48M,BLK/PF,DBLDBL,TRIDBL
0,28.4,0.561,16.8,22,4,9.8,7,18.92,99.1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37.9,0.563,10.8,24.4,1,7.9,4.4,18.84,193.4,6.4,22.5,0,0,0,0,0,8,17.9,652,0.467,1.26,0.506,4.4,4.8,363,0.919,2.2,5,178,0.396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31.1,0.579,17,17.6,9,20.2,14.9,18.8,138.9,4.6,0,2.5,5.7,603,8.3,12.8,0,0,0,0,0,0,4,4.9,292,0.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
0,36.3,0.552,10.2,21.3,5,19.6,12.3,18.44,157.1,5.2,18.1,1.5,5.9,548,7.4,9.8,7,14.8,515,0.515,1.22,0.521,0,0,0,0,1.5,4,110,0.358,0,0,0,0,0,0,0,0,77,1.04,1.38,0.35,0,0
0,27,0.551,22.7,20.4,5,13.7,9.1,18.35,99.9,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38.3,0.514,12.7,22,4,12.3,8.4,18.34,154.6,5.2,0,0,0,0,0,0,7.3,17.3,507,0.445,1.12,0.475,0,0,0,0,1.7,5,119,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33.4,0.559,23.9,20.9,2,6.3,4.3,18.24,99.1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19.4,0.543,26.1,20.3,3,4.2,3.5,18.24,71.3,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1st,39.4,0.547,16.8,27.1,9,30,20.1,29.5,434.6,14.5,24.2,3,10.9,1139,13.9,16.9,9.8,19.6,804,0.506,1.23,0.502,4.5,5.7,368,0.791,0,0,0,0,409,5,6.1,1.93,120,1.46,1.78,0.59,178,2.17,2.64,0.88,71,2
2nd,36.6,0.534,11.6,27.1,10,27.6,19,27.14,288.1,9.6,22.3,3.3,9.2,859,12.4,16.3,8.6,17.1,592,0.505,1.3,0.502,5.1,8.5,352,0.599,0,0,0,0,0,0,0,0,0,0,0,0,185,2.68,3.51,1.13,56,0
0,39.9,0.526,15.8,30.9,4,13.3,8.5,25.28,323.3,10.8,28,0,0,0,0,0,9.7,23.4,653,0.455,1.2,0.473,5.9,7.5,398,0.796,2.6,8,174,0.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36.8,0.578,12,23.9,11,24.4,17.7,24.48,250.7,8.4,21.5,0,0,0,0,0,8.3,14.1,554,0.584,1.52,0.584,4.9,10.1,331,0.49,0,0,0,0,0,0,0,0,0,0,0,0,166,2.48,3.23,0.74,43,0
5th,37.6,0.551,17.2,27,5,12,8.3,23.67,253.1,8.4,24,0,0,0,0,0,7.9,18.1,516,0.463,1.32,0.468,7,8.2,454,0.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38.7,0.567,13.9,22,11,19.1,15.2,23.32,225.9,7.5,0,0,0,0,0,0,7,14.2,484,0.493,1.4,0.493,6,7.7,411,0.773,0,0,0,0,0,0,0,0,0,0,0,0,154,2.23,2.77,0.67,40,0
